Precinct,Registered Voters,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein
Bloomingdale  060,1469,578,382,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Bloomingdale  061,542,161,200,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Bloomingdale  062,993,399,275,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Bloomingdale  063,597,252,126,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Bloomingdale  064,664,265,165,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Bloomingdale  065,710,208,245,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Bloomingdale  066,851,284,329,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Bloomingdale  067,945,371,223,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Bloomingdale  068,1238,467,358,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Bloomingdale  069,948,423,99,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Bloomingdale  070,594,165,270,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Bloomingdale  071,690,200,296,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Bloomingdale  072,1076,422,283,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Addison  001,947,414,200,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Addison  002,585,228,99,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Addison  003,993,334,421,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Addison  004,649,222,275,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Addison  005,398,136,142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Addison  006,811,307,260,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Addison  007,463,176,135,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Addison  008,646,273,233,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Addison  009,515,223,124,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Addison  010,429,166,81,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Addison  011,801,318,204,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Addison  012,819,329,194,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Addison  013,544,162,230,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Addison  014,714,282,141,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Addison  015,808,266,265,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Addison  016,876,326,285,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Addison  017,495,166,171,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Addison  018,798,225,298,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Addison  019,747,302,152,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Addison  020,812,298,221,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Addison  021,596,213,153,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Addison  022,1095,398,391,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Addison  023,912,273,370,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
Addison  024,406,94,186,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Addison  025,577,202,213,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Addison  026,813,309,233,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Addison  027,515,211,104,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Addison  028,291,106,46,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Addison  029,714,245,260,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Addison  030,953,376,267,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Addison  031,778,266,204,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Addison  032,1105,354,433,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Addison  033,868,382,139,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Addison  034,863,330,197,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Addison  035,729,254,215,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Addison  036,597,201,154,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Addison  037,555,198,134,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Addison  038,787,258,289,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Addison  039,1007,344,353,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
Addison  040,774,296,235,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Addison  041,653,215,179,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Addison  042,480,158,176,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Addison  043,678,258,146,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Addison  044,545,192,152,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Addison  045,641,250,184,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Addison  046,419,162,135,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Addison  047,1145,313,405,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Addison  048,534,196,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Addison  049,677,255,135,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Addison  050,976,286,378,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Addison  051,625,180,238,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Addison  052,590,178,239,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Addison  053,887,305,280,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Addison  054,703,227,238,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Addison  055,658,264,195,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Addison  056,784,280,166,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Addison  057,575,209,137,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Addison  058,394,132,133,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Addison  059,652,191,233,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Addison  060,645,196,242,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Addison  061,487,156,189,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Addison  062,586,222,227,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Addison  063,678,237,168,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Winfield  001,780,271,176,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Winfield  002,775,265,302,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Winfield  003,597,234,114,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
